128,7
129,11
130,20
131,2
132,5
133,9
134,11
135,6
136,7
137,19
138,5
139,2
140,7
141,9
142,19
143,19
144,5
145,17
146,7
147,17
148,17
149,14
150,9
151,16
152,19
153,8
154,5
155,10
156,20
157,20
158,7
159,4
160,10
161,17
162,11
163,8
164,9
165,8
166,1
167,20
168,17
169,16
170,2
171,6
172,16
173,7
174,10
175,7
176,8
177,6
178,2
88,17
89,10
90,3
91,1
92,8
93,6
94,5
95,3
96,7
97,1
98,7
99,19
100,8
101,20
102,3
103,9
104,8
105,7
106,3
107,10
108,1
109,19
110,18
111,1
112,2
113,9
114,19
115,-1
116,5
117,1
118,20
119,9
120,9
121,12
122,4
123,3
124,15
125,18
126,5
127,10
