351,11
352,17
353,7
354,11
355,16
356,13
357,-1
358,8
359,14
360,20
361,2
362,11
363,12
364,19
365,17
366,8
367,20
368,8
369,8
370,3
371,13
372,4
373,12
374,19
375,-1
376,13
377,3
378,16
379,1
380,20
381,11
382,11
383,9
384,2
385,16
386,13
387,5
388,2
389,17
390,13
391,-1
392,4
393,12
394,14
395,3
396,17
397,20
398,5
399,14
400,4
401,19
402,4
403,16
404,19
405,2
406,5
407,11
408,3
409,8
410,9
411,14
412,10
413,20
414,17
415,5
416,3
417,19
418,10
419,10
420,5
421,1
422,17
423,12
424,16
425,9
426,19
427,2
428,9
429,15
430,11
431,18
432,1
433,7
434,7
435,-1
436,18
437,12
438,4
439,9
440,14
441,14
442,3
443,5
444,5
445,3
446,4
447,12
448,13
