259,6
260,14
261,7
262,19
263,2
264,-1
265,10
266,12
267,6
268,7
269,4
270,3
271,18
272,10
273,13
274,1
275,17
276,4
277,18
278,2
279,14
280,15
281,14
282,4
283,7
284,3
285,10
286,5
287,1
288,13
289,7
290,2
291,3
292,4
293,-1
294,10
295,5
296,11
297,1
298,14
299,10
300,7
301,3
302,9
303,17
304,17
305,13
306,11
307,1
308,13
309,7
310,18
311,16
312,1
313,4
314,6
315,14
316,18
317,18
318,12
319,15
320,16
321,4
322,6
323,7
324,1
325,15
326,17
327,15
328,17
329,12
330,7
331,4
332,4
333,2
334,16
335,20
336,9
337,8
338,9
339,9
340,11
341,11
342,13
343,10
344,3
345,13
346,17
347,17
348,18
349,15
350,14
