128,16
129,9
130,9
131,1
132,13
133,2
134,4
135,1
136,7
137,2
138,12
139,14
140,10
141,14
142,13
143,9
144,9
145,3
146,2
147,11
148,16
149,7
150,6
151,9
152,15
153,9
154,8
155,3
156,17
157,8
158,14
159,7
160,6
161,3
162,2
163,12
164,12
165,12
166,8
167,14
168,8
169,8
170,16
171,13
172,11
173,16
174,20
175,3
176,19
177,18
178,10
88,6
89,3
90,19
91,8
92,1
93,7
94,4
95,4
96,12
97,2
98,18
99,20
100,11
101,5
102,18
103,20
104,9
105,16
106,10
107,9
108,4
109,14
110,9
111,15
112,19
113,4
114,16
115,12
116,4
117,19
118,3
119,12
120,18
121,1
122,16
123,17
124,8
125,7
126,9
127,8
