128,4
129,6
130,2
131,3
132,12
133,7
134,2
135,6
136,2
137,8
138,14
139,14
140,2
141,11
142,8
143,20
144,10
145,10
146,2
147,4
148,14
149,8
150,10
151,8
152,12
153,9
154,11
155,4
156,10
157,9
158,15
159,3
160,17
161,1
162,11
163,1
164,3
165,15
166,4
167,14
168,1
169,14
170,2
171,4
172,7
173,19
174,6
175,-1
176,4
177,3
178,14
88,5
89,6
90,13
91,5
92,9
93,14
94,10
95,9
96,11
97,6
98,16
99,15
100,20
101,8
102,12
103,11
104,5
105,7
106,1
107,19
108,18
109,10
110,10
111,11
112,-1
113,11
114,15
115,19
116,11
117,15
118,5
119,19
120,3
121,6
122,13
123,10
124,2
125,19
126,5
127,6
