351,9
352,19
353,12
354,14
355,5
356,14
357,14
358,7
359,1
360,-1
361,13
362,6
363,3
364,20
365,8
366,8
367,7
368,15
369,3
370,18
371,17
372,16
373,9
374,4
375,11
376,5
377,17
378,7
379,4
380,-1
381,13
382,13
383,20
384,14
385,9
386,16
387,4
388,10
389,1
390,5
391,3
392,8
393,6
394,1
395,11
396,13
397,2
398,19
399,11
400,19
401,12
402,8
403,5
404,17
405,6
406,3
407,14
408,19
409,15
410,8
411,2
412,17
413,5
414,8
415,13
416,-1
417,15
418,3
419,14
420,9
421,9
422,3
423,8
424,3
425,1
426,9
427,15
428,8
429,10
430,7
431,18
432,11
433,20
434,-1
435,13
436,17
437,6
438,12
439,18
440,7
441,20
442,1
443,17
444,20
445,-1
446,6
447,20
448,12
