128,16
129,1
130,13
131,7
132,9
133,7
134,15
135,15
136,5
137,19
138,11
139,17
140,14
141,11
142,4
143,-1
144,-1
145,5
146,8
147,20
148,13
149,10
150,20
151,3
152,10
153,6
154,2
155,6
156,16
157,17
158,6
159,10
160,2
161,15
162,20
163,9
164,15
165,10
166,20
167,6
168,12
169,2
170,12
171,8
172,3
173,6
174,15
175,6
176,11
177,16
178,7
88,11
89,12
90,11
91,3
92,3
93,16
94,20
95,14
96,6
97,20
98,17
99,16
100,16
101,16
102,9
103,10
104,6
105,15
106,2
107,19
108,10
109,9
110,10
111,13
112,2
113,3
114,17
115,18
116,16
117,7
118,5
119,6
120,11
121,11
122,2
123,17
124,20
125,17
126,18
127,13
