256,8
257,19
258,12
179,6
180,1
181,5
182,10
183,10
184,2
185,20
186,18
187,13
188,6
189,-1
190,19
191,8
192,6
193,8
194,13
195,4
196,11
197,18
198,9
199,2
200,19
201,8
202,13
203,16
204,7
205,15
206,10
207,20
208,7
209,15
210,9
211,13
212,18
213,6
214,2
215,13
216,17
217,4
218,-1
219,1
220,19
221,11
222,2
223,20
224,16
225,6
226,16
227,12
228,7
229,13
230,15
231,16
232,5
233,9
234,4
235,15
236,4
237,14
238,-1
239,19
240,9
241,14
242,14
243,20
244,15
245,4
246,10
247,19
248,1
249,18
250,4
251,12
252,7
253,1
254,15
255,19
