128,12
129,20
130,10
131,7
132,10
133,14
134,12
135,9
136,9
137,20
138,2
139,1
140,1
141,5
142,5
143,17
144,16
145,18
146,3
147,6
148,1
149,16
150,18
151,20
152,13
153,15
154,2
155,7
156,19
157,14
158,10
159,15
160,8
161,8
162,13
163,6
164,-1
165,16
166,10
167,14
168,14
169,6
170,5
171,10
172,13
173,7
174,9
175,2
176,12
177,7
178,18
88,10
89,12
90,18
91,7
92,10
93,14
94,17
95,8
96,10
97,1
98,2
99,20
100,9
101,13
102,12
103,15
104,4
105,13
106,7
107,17
108,1
109,2
110,17
111,4
112,10
113,1
114,8
115,7
116,3
117,12
118,14
119,5
120,14
121,3
122,20
123,17
124,14
125,6
126,5
127,3
