351,7
352,7
353,14
354,11
355,18
356,9
357,8
358,6
359,16
360,2
361,20
362,15
363,10
364,13
365,8
366,6
367,12
368,15
369,9
370,15
371,1
372,10
373,8
374,14
375,20
376,2
377,5
378,18
379,-1
380,-1
381,-1
382,18
383,15
384,12
385,7
386,18
387,9
388,16
389,5
390,6
391,5
392,12
393,9
394,10
395,20
396,5
397,20
398,2
399,13
400,8
401,14
402,13
403,4
404,4
405,8
406,1
407,19
408,10
409,2
410,14
411,6
412,5
413,19
414,1
415,18
416,17
417,10
418,19
419,15
420,10
421,9
422,11
423,10
424,19
425,1
426,-1
427,10
428,20
429,20
430,16
431,19
432,6
433,15
434,7
435,13
436,6
437,20
438,20
439,11
440,13
441,13
442,-1
443,11
444,19
445,20
446,15
447,11
448,18
