351,18
352,6
353,17
354,9
355,10
356,18
357,16
358,10
359,12
360,20
361,13
362,10
363,5
364,19
365,6
366,19
367,3
368,18
369,17
370,18
371,7
372,11
373,19
374,16
375,17
376,20
377,20
378,17
379,17
380,17
381,5
382,13
383,5
384,18
385,16
386,20
387,17
388,4
389,1
390,14
391,11
392,5
393,2
394,4
395,-1
396,1
397,5
398,18
399,20
400,12
401,2
402,18
403,8
404,2
405,8
406,13
407,4
408,13
409,5
410,18
411,13
412,6
413,17
414,9
415,18
416,11
417,13
418,10
419,6
420,5
421,8
422,2
423,-1
424,2
425,3
426,13
427,6
428,10
429,3
430,11
431,-1
432,17
433,7
434,10
435,11
436,5
437,10
438,14
439,3
440,16
441,10
442,4
443,16
444,4
445,11
446,8
447,13
448,11
