128,1
129,13
130,5
131,12
132,-1
133,20
134,11
135,5
136,12
137,2
138,5
139,19
140,1
141,7
142,-1
143,14
144,13
145,19
146,5
147,15
148,6
149,19
150,15
151,1
152,2
153,3
154,7
155,1
156,15
157,11
158,8
159,17
160,16
161,15
162,20
163,1
164,3
165,8
166,5
167,8
168,6
169,1
170,8
171,4
172,3
173,10
174,-1
175,19
176,9
177,1
178,5
88,11
89,4
90,16
91,15
92,13
93,4
94,9
95,13
96,16
97,17
98,12
99,1
100,16
101,19
102,3
103,17
104,13
105,1
106,20
107,19
108,14
109,8
110,8
111,9
112,14
113,4
114,20
115,17
116,19
117,9
118,17
119,7
120,-1
121,6
122,17
123,11
124,9
125,8
126,4
127,4
