256,13
257,4
258,11
179,-1
180,19
181,17
182,9
183,5
184,20
185,7
186,9
187,11
188,18
189,14
190,8
191,13
192,1
193,3
194,13
195,15
196,4
197,16
198,19
199,9
200,13
201,11
202,12
203,16
204,19
205,14
206,12
207,9
208,5
209,7
210,13
211,6
212,18
213,8
214,14
215,9
216,4
217,7
218,19
219,17
220,10
221,8
222,9
223,16
224,12
225,12
226,6
227,20
228,18
229,13
230,4
231,14
232,8
233,12
234,15
235,8
236,20
237,11
238,12
239,18
240,13
241,17
242,17
243,4
244,4
245,13
246,12
247,8
248,10
249,3
250,5
251,8
252,2
253,17
254,12
255,12
