256,15
257,1
258,5
179,13
180,3
181,10
182,7
183,1
184,16
185,16
186,1
187,18
188,8
189,17
190,2
191,9
192,11
193,3
194,8
195,12
196,6
197,11
198,-1
199,19
200,6
201,1
202,8
203,3
204,14
205,4
206,3
207,9
208,15
209,12
210,2
211,8
212,5
213,8
214,4
215,17
216,8
217,10
218,10
219,20
220,16
221,7
222,9
223,15
224,11
225,9
226,1
227,7
228,18
229,19
230,12
231,11
232,16
233,15
234,5
235,5
236,14
237,20
238,15
239,16
240,11
241,19
242,14
243,4
244,16
245,12
246,4
247,14
248,19
249,17
250,4
251,15
252,6
253,2
254,12
255,5
