351,11
352,10
353,16
354,7
355,5
356,11
357,7
358,10
359,3
360,4
361,12
362,11
363,2
364,14
365,2
366,18
367,-1
368,3
369,9
370,9
371,18
372,15
373,1
374,20
375,12
376,2
377,7
378,2
379,9
380,10
381,11
382,15
383,6
384,19
385,14
386,11
387,11
388,4
389,12
390,20
391,9
392,8
393,7
394,16
395,20
396,11
397,14
398,15
399,19
400,12
401,16
402,20
403,19
404,5
405,5
406,10
407,11
408,13
409,4
410,13
411,5
412,17
413,19
414,3
415,3
416,17
417,8
418,11
419,18
420,18
421,13
422,16
423,12
424,15
425,10
426,11
427,9
428,13
429,7
430,3
431,3
432,9
433,5
434,1
435,-1
436,12
437,12
438,13
439,14
440,9
441,19
442,4
443,2
444,3
445,11
446,16
447,3
448,5
