351,9
352,6
353,5
354,7
355,20
356,10
357,14
358,10
359,17
360,3
361,15
362,17
363,16
364,3
365,15
366,18
367,8
368,10
369,9
370,4
371,7
372,13
373,20
374,8
375,3
376,4
377,19
378,19
379,7
380,19
381,2
382,14
383,13
384,7
385,11
386,19
387,9
388,15
389,20
390,16
391,16
392,10
393,18
394,6
395,12
396,9
397,18
398,3
399,11
400,18
401,13
402,13
403,8
404,9
405,13
406,8
407,1
408,5
409,20
410,3
411,15
412,6
413,1
414,8
415,16
416,2
417,17
418,13
419,11
420,11
421,17
422,14
423,7
424,6
425,1
426,9
427,5
428,10
429,18
430,6
431,12
432,7
433,9
434,5
435,3
436,1
437,12
438,1
439,2
440,8
441,6
442,7
443,15
444,19
445,7
446,4
447,4
448,18
