256,15
257,10
258,20
179,9
180,18
181,12
182,15
183,6
184,7
185,-1
186,17
187,2
188,6
189,20
190,20
191,12
192,10
193,15
194,18
195,1
196,19
197,14
198,12
199,5
200,8
201,9
202,15
203,7
204,19
205,14
206,7
207,3
208,8
209,5
210,1
211,13
212,12
213,12
214,7
215,10
216,2
217,18
218,2
219,6
220,8
221,11
222,7
223,18
224,9
225,3
226,6
227,11
228,2
229,-1
230,9
231,16
232,7
233,8
234,10
235,18
236,9
237,8
238,6
239,20
240,-1
241,18
242,9
243,7
244,1
245,9
246,10
247,12
248,19
249,2
250,3
251,10
252,19
253,1
254,5
255,7
