351,6
352,14
353,17
354,11
355,2
356,2
357,16
358,16
359,17
360,20
361,1
362,14
363,13
364,4
365,6
366,9
367,1
368,18
369,15
370,20
371,4
372,13
373,7
374,18
375,9
376,2
377,9
378,13
379,9
380,4
381,9
382,13
383,17
384,6
385,15
386,10
387,17
388,8
389,2
390,18
391,2
392,10
393,18
394,18
395,3
396,17
397,4
398,11
399,19
400,12
401,12
402,13
403,11
404,4
405,9
406,16
407,7
408,1
409,13
410,19
411,12
412,5
413,11
414,6
415,8
416,18
417,10
418,11
419,2
420,1
421,4
422,17
423,5
424,9
425,9
426,14
427,4
428,3
429,15
430,8
431,9
432,16
433,18
434,11
435,6
436,16
437,9
438,5
439,13
440,18
441,19
442,15
443,20
444,4
445,17
446,19
447,9
448,3
