351,10
352,16
353,17
354,6
355,11
356,1
357,12
358,1
359,3
360,8
361,10
362,9
363,13
364,19
365,5
366,9
367,5
368,4
369,19
370,9
371,11
372,8
373,2
374,10
375,5
376,20
377,12
378,3
379,13
380,10
381,5
382,7
383,7
384,6
385,16
386,2
387,7
388,7
389,11
390,13
391,4
392,18
393,15
394,11
395,16
396,18
397,3
398,6
399,12
400,3
401,5
402,19
403,16
404,10
405,3
406,18
407,9
408,9
409,17
410,14
411,7
412,16
413,5
414,9
415,17
416,11
417,3
418,3
419,3
420,10
421,2
422,2
423,19
424,16
425,4
426,15
427,17
428,4
429,10
430,19
431,18
432,8
433,9
434,5
435,16
436,4
437,18
438,8
439,15
440,13
441,16
442,4
443,8
444,11
445,11
446,11
447,3
448,4
