256,15
257,10
258,20
179,2
180,13
181,9
182,13
183,11
184,7
185,12
186,7
187,8
188,1
189,12
190,15
191,15
192,12
193,10
194,17
195,9
196,15
197,5
198,4
199,15
200,17
201,14
202,10
203,17
204,14
205,20
206,10
207,16
208,6
209,17
210,13
211,14
212,18
213,4
214,9
215,20
216,8
217,19
218,4
219,15
220,5
221,17
222,9
223,20
224,10
225,3
226,6
227,18
228,-1
229,12
230,15
231,10
232,18
233,2
234,18
235,-1
236,18
237,13
238,1
239,4
240,7
241,1
242,8
243,1
244,6
245,15
246,7
247,18
248,2
249,10
250,17
251,11
252,2
253,14
254,14
255,11
