259,9
260,19
261,12
262,5
263,3
264,14
265,15
266,1
267,5
268,19
269,12
270,6
271,2
272,19
273,4
274,7
275,3
276,16
277,15
278,13
279,15
280,19
281,16
282,15
283,8
284,20
285,14
286,6
287,6
288,17
289,12
290,14
291,16
292,19
293,3
294,13
295,18
296,6
297,16
298,6
299,16
300,1
301,5
302,16
303,2
304,18
305,8
306,9
307,1
308,20
309,11
310,-1
311,18
312,10
313,4
314,2
315,3
316,15
317,5
318,7
319,2
320,13
321,20
322,12
323,6
324,11
325,13
326,6
327,5
328,1
329,1
330,3
331,17
332,7
333,10
334,9
335,3
336,17
337,9
338,20
339,5
340,5
341,12
342,13
343,15
344,10
345,18
346,10
347,9
348,1
349,14
350,1
